Fwd.Packet.Length.Max,Fwd.Packet.Length.Min,Fwd.Packet.Length.Mean,Bwd.Packet.Length.Max,Bwd.Packet.Length.Min,Bwd.Packet.Length.Mean,Flow.Bytes.s,Flow.Packets.s,Flow.IAT.Mean,Flow.IAT.Max,Flow.IAT.Min,Fwd.IAT.Mean,Fwd.IAT.Max,Fwd.IAT.Min,Bwd.IAT.Mean,Bwd.IAT.Max,Bwd.IAT.Min,Min.Packet.Length,Max.Packet.Length,Packet.Length.Mean,Label
0,0,0.0,0,0,0.0,0.0,2000000.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,10169.4915254237,147.5,295.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
2042,0,837.809523809524,840,0,141.723577235772,966.80496810561,2.2791616754494,440887.708737864,7500367.0,0,1094251.42168675,7500367.0,25.0,744444.942622951,7501503.0,0.0,0,2042,422.153846153846,MS_ONE_DRIVE
724,0,42.5882352941176,5792,0,1715.88888888889,4862.4627566272,5.38393535216552,188429.594202899,11556870.0,0,393989.151515151,11556870.0,0.0,371458.114285714,11557691.0,0.0,0,5792,890.422535211268,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,14851.4851485149,101.0,163.0,39,0.0,0.0,0.0,39.0,39.0,39.0,0,0,0.0,MS_ONE_DRIVE
225,0,45.0,178,0,44.5,14.1111897323,0.3151382322,3569862.0,28039999.0,1,7139724.0,28039999.0,337.0,172806.0,517421.0,1.0,0,225,40.3,MS_ONE_DRIVE
1272,0,249.3333333333,178,0,44.5,726.3263808771,4.3388672693,256083.222222222,1784969.0,0,460949.8,1784969.0,0.0,172959.333333333,518058.0,0.0,0,1272,152.1818181818,MS_ONE_DRIVE
1487,0,99.1333333333,4740,0,1687.3684210526,554.5589591622,0.5620474144,1833124.75757576,59829082.0,0,4320936.92857143,59829082.0,0.0,36861.7777777778,425283.0,0.0,0,4740,958.4857142857,MS_ONE_DRIVE
1272,0,249.3333333333,178,0,44.5,316.1550111419,1.8886201382,588319.0,4779362.0,0,1058974.2,4779362.0,0.0,171633.0,514033.0,0.0,0,1272,152.1818181818,MS_ONE_DRIVE
417,0,166.3,355,0,141.8,46.2892822628,0.3004821958,3503141.26315789,30122090.0,8,4048621.55555556,28178440.0,182.0,7395496.22222222,30122161.0,1052.0,0,417,146.7142857143,MS_ONE_DRIVE
2021,0,389.5833333333,13032,0,2035.5694444444,2687.7527142978,1.8076127006,558386.093457944,55822714.0,0,1707066.05714286,55822714.0,0.0,53020.323943662,400541.0,0.0,0,13032,1473.2660550459,MS_ONE_DRIVE
1272,0,299.2,178,0,29.6666666667,27.7159398294,0.1821238579,6039845.7,59879769.0,1,129669.0,517480.0,59.0,12079645.2,59879866.0,1.0,0,1272,139.5,MS_ONE_DRIVE
417,0,138.8333333333,355,0,118.1666666667,31.2865186918,0.2434748536,4480582.18181818,30125528.0,0,3832175.2,18239023.0,0.0,9857218.4,30125609.0,724.0,0,417,118.6153846154,MS_ONE_DRIVE
417,0,139.0,355,0,88.75,28.2746846054,0.2563766739,4550596.0,26688159.0,127,307708.5,614978.0,439.0,9101135.33333333,26688286.0,443.0,0,417,96.5,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,15873.0158730159,126.0,126.0,126,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,504,0,168.0,2048.9970484685,24.3928220056,49194.8,244432.0,151,122987.0,245488.0,486.0,122601.5,244432.0,771.0,0,504,72.0,MS_ONE_DRIVE
0,0,0.0,422,0,140.6666666667,684.9982144596,9.7393111061,123212.0,614192.0,181,308030.0,615593.0,467.0,307636.5,614192.0,1081.0,0,422,60.2857142857,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,12738.8535031847,157.0,157.0,157,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,66666.6666666667,30.0,30.0,30,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,12295.0819672131,122.0,219.0,25,0.0,0.0,0.0,25.0,25.0,25.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,12295.0819672131,122.0,244.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
1705,0,100.2941176471,5792,0,2132.0416666667,884.9907977628,0.6862469779,1493631.35,59073416.0,0,3734078.375,59073416.0,0.0,29197.0,427810.0,0.0,0,5792,1258.9047619048,MS_ONE_DRIVE
1768,0,110.5,4344,0,1830.1,633.931545306,0.5947754921,1729344.0,59846018.0,0,4035136.0,59846018.0,58.0,35809.4736842105,434065.0,0.0,0,4344,1037.027027027,MS_ONE_DRIVE
374,0,107.3333333333,0,0,0.0,19.6315463586,0.3048376764,3644927.11111111,31431162.0,27,274636.4,614900.0,89.0,10934665.6666667,31743485.0,297.0,0,374,58.5454545455,MS_ONE_DRIVE
1679,0,98.7647058824,5792,0,2373.2,819.2636912795,0.6168275559,1666231.94444444,59314611.0,1,3749021.875,59314611.0,1.0,35206.5789473684,425198.0,1.0,0,5792,1293.2368421053,MS_ONE_DRIVE
1743,0,544.3333333333,967,0,190.375,80.7785125716,0.236145161,4560428.30769231,57876097.0,1,281894.2,615717.0,40.0,8469287.85714286,57876242.0,1.0,0,1743,319.2666666667,MS_ONE_DRIVE
416,0,138.6666666667,355,0,118.3333333333,35.9597390843,0.2798423275,3898299.09090909,27947515.0,1,2986755.0,14009404.0,1.0,8576167.4,27947567.0,1139.0,0,416,118.6153846154,MS_ONE_DRIVE
1725,0,133.08,10136,0,3180.1515151515,1156.8278125715,0.6196986583,1641997.84210526,59790712.0,0,3899744.875,59790712.0,1.0,1056321.03125,32624469.0,0.0,0,10136,1835.1186440678,MS_ONE_DRIVE
1821,0,424.0,1325,0,356.6666666667,82.6520057844,0.21035162,5150106.91666667,59979815.0,0,10300213.8333333,59979815.0,64.0,364122.4,1183959.0,0.0,0,1821,364.8571428571,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,10152.2842639594,197.0,197.0,197,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,5025.1256281407,398.0,398.0,398,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
3404,0,604.3333333333,178,0,29.6666666667,63.6537120263,0.2008003534,5432804.63636364,59450149.0,0,11952170.2,59450149.0,87.0,62051.2,309193.0,0.0,0,3404,292.6153846154,MS_ONE_DRIVE
415,0,83.0,355,0,118.1666666667,23.5016923623,0.2299987687,4782634.3,31047057.0,37,4194821.5,16500598.0,37.0,9565235.8,31047235.0,189.0,0,415,93.6666666667,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,18691.5887850467,107.0,107.0,107,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
2109,0,552.3076923077,1436,0,462.9,12398.1996415661,24.1475647181,43294.4090909091,191222.0,1,79373.0833333333,304034.0,12.0,76614.1111111111,305787.0,2.0,0,2109,492.0416666667,MS_ONE_DRIVE
1448,0,436.5,178,0,29.6666666667,217.4606825753,0.8295502878,1298201.07692308,16572508.0,0,2410944.85714286,16572508.0,3.0,60723.6,301842.0,0.0,0,1448,244.6666666667,MS_ONE_DRIVE
413,0,103.25,354,0,88.5,21.8262187923,0.2276528688,5020174.57142857,34865168.0,4,92018.0,275574.0,95.0,11713613.6666667,34865247.0,413.0,0,413,85.2222222222,MS_ONE_DRIVE
2086,0,65.8035714286,7240,0,2064.8823529412,1069.941803349,1.0503676621,961029.169811321,59910353.0,0,1852165.30909091,59910353.0,0.0,839167.98,41319712.0,0.0,0,7240,1024.0092592593,MS_ONE_DRIVE
1272,0,249.0,178,0,44.5,28.2126025459,0.1687356612,6584921.66666667,59065549.0,2,11852859.0,59065549.0,81.0,66098.3333333333,197400.0,2.0,0,1272,152.0,MS_ONE_DRIVE
1925,0,148.5,4308,0,1160.9166666667,15624.7754303832,26.8285835562,38654.1851851852,211079.0,0,69577.5333333333,211079.0,0.0,58569.8181818182,128759.0,15.0,0,4308,562.3103448276,MS_ONE_DRIVE
414,0,103.5,355,0,88.75,27.0868793868,0.281788082,4055732.71428571,28107841.0,18,94096.0,281707.0,222.0,9463280.0,28107859.0,325.0,0,414,85.4444444444,MS_ONE_DRIVE
1272,0,249.0,178,0,44.5,27.853882663,0.1665902073,6669726.44444444,59815150.0,0,12005507.6,59815150.0,82.0,70735.0,210435.0,0.0,0,1272,152.0,MS_ONE_DRIVE
269,0,67.25,513,0,128.25,23.4062316727,0.2394499404,4772843.71428571,33132654.0,37,92417.3333333333,276944.0,37.0,11136569.3333333,33132703.0,564.0,0,513,86.8888888889,MS_ONE_DRIVE
1589,0,260.6153846154,2872,0,841.5454545455,24533.9614441375,46.5650513768,22409.0434782609,94608.0,0,42950.6666666667,116140.0,1.0,42125.0,107743.0,0.0,0,2872,505.8,MS_ONE_DRIVE
0,0,0.0,354,0,88.5,11.2653455726,0.2227610706,5237300.5,31123912.0,1,149945.5,299583.0,308.0,10474514.3333333,31123913.0,479.0,0,354,44.25,MS_ONE_DRIVE
1670,0,520.0,967,0,190.375,77.4673621811,0.2335867048,4610378.30769231,59111770.0,0,164629.6,283930.0,272.0,8562049.0,59111808.0,0.0,0,1670,309.5333333333,MS_ONE_DRIVE
414,0,82.8,355,0,111.0,24.2005114554,0.2464866907,4462715.6,30021839.0,42,3651329.25,14193691.0,308.0,8925378.0,30021932.0,473.0,0,414,90.0,MS_ONE_DRIVE
2086,0,71.9310344828,6756,0,1797.1818181818,687.1463824683,0.8419293078,1211503.14,60002506.0,0,20451.0357142857,242952.0,1.0,2884512.52380952,60002593.0,2.0,0,6756,800.4615384615,MS_ONE_DRIVE
1600,0,445.5714285714,838,0,232.3333333333,74.9664013313,0.2159457605,5016691.83333333,59413424.0,1,10033383.6666667,59413424.0,46.0,157285.4,365637.0,1.0,0,1600,322.3571428571,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,12121.2121212121,165.0,165.0,165,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,5571.0306406685,359.0,359.0,359,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,5347.5935828877,374.0,374.0,374,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,37037.037037037,54.0,54.0,54,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,14184.3971631206,141.0,141.0,141,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,31746.0317460317,63.0,63.0,63,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
2328,0,424.8333333333,178,0,35.6,6367.7907012042,25.685991094,42824.9,224608.0,0,85649.8,224608.0,1.0,50763.25,202066.0,0.0,0,2328,227.25,MS_ONE_DRIVE
1460,0,929.0,178,0,12.7142857143,220.7461571726,0.4688176882,2212026.25925926,59234416.0,1,4594208.38461538,59234416.0,72.0,37700.8461538462,483151.0,2.0,0,1460,454.6206896552,MS_ONE_DRIVE
3034,0,542.1666666667,178,0,16.1818181818,12035.2847756529,41.4140559306,25243.9545454545,527648.0,0,50487.9090909091,528335.0,0.0,52871.1,527648.0,0.0,0,3034,278.5,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,29850.7462686567,44.6666666667,129.0,2,0.0,0.0,0.0,2.5,3.0,2.0,0,0,0.0,MS_ONE_DRIVE
2710,0,488.1666666667,178,0,35.6,7202.1325915624,25.498377376,41085.7142857143,523358.0,0,78436.3636363636,524248.0,0.0,58407.5555555556,523358.0,1.0,0,2710,270.1739130435,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,97560.9756097561,13.6666666667,40.0,0,0.0,0.0,0.0,0.5,1.0,0.0,0,0,0.0,MS_ONE_DRIVE
2080,0,383.1666666667,178,0,39.5555555556,13052.2643860772,55.3285329244,18977.55,350504.0,0,34504.6363636364,352123.0,0.0,44006.75,350504.0,0.0,0,2080,225.1818181818,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,15325.6704980843,87.0,261.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
1456,0,446.1428571429,178,0,16.1818181818,106.6929231351,0.4152121853,2508757.45833333,59677438.0,0,4631552.23076923,59677438.0,0.0,53242.5,530949.0,0.0,0,1456,247.0769230769,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,8146.6395112016,163.6666666667,470.0,2,0.0,0.0,0.0,10.5,19.0,2.0,0,0,0.0,MS_ONE_DRIVE
221,0,49.1111111111,178,0,50.8571428571,84.6631081991,1.6975059288,628372.866666667,9067867.0,0,1178199.125,9067867.0,0.0,59537.6666666667,356050.0,0.0,0,221,46.9411764706,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,14869.8884758364,89.6666666667,242.0,0,0.0,0.0,0.0,13.5,27.0,0.0,0,0,0.0,MS_ONE_DRIVE
1272,0,271.2727272727,178,0,50.8571428571,205.5849174041,1.1079426686,955666.352941177,15894426.0,0,1624632.8,15894426.0,0.0,58526.3333333333,349358.0,0.0,0,1272,175.7894736842,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,16877.6371308017,79.0,236.0,0,0.0,0.0,0.0,0.5,1.0,0.0,0,0,0.0,MS_ONE_DRIVE
1626,0,308.0,178,0,35.6,1221.9010995904,6.6342113008,157911.619047619,2957264.0,0,301467.636363636,2957264.0,0.0,39796.6666666667,355117.0,0.0,0,1626,176.1739130435,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,30769.2307692308,43.3333333333,129.0,0,0.0,0.0,0.0,0.5,1.0,0.0,0,0,0.0,MS_ONE_DRIVE
412,0,137.3333333333,355,0,128.9090909091,84.6783314336,0.6352255783,1645800.45454545,26587627.0,0,874543.909090909,8950302.0,0.0,3620723.3,26588274.0,0.0,0,412,127.75,MS_ONE_DRIVE
1498,0,312.1818181818,178,0,35.6,339.4425833318,1.8808164248,558268.2,10811995.0,0,1116536.4,10811995.0,0.0,39223.0,351862.0,0.0,0,1498,172.2727272727,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,24390.243902439,54.6666666667,154.0,0,0.0,0.0,0.0,5.0,10.0,0.0,0,0,0.0,MS_ONE_DRIVE
2646,0,477.6666666667,178,0,35.6,1520.4145876887,5.4942708491,190674.80952381,3652009.0,0,364015.545454545,3652009.0,0.0,39022.2222222222,350066.0,0.0,0,2646,264.6956521739,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,12012.012012012,111.0,236.0,10,0.0,0.0,0.0,48.5,87.0,10.0,0,0,0.0,MS_ONE_DRIVE
1272,0,271.2727272727,178,0,44.5,6739.4554762111,38.3382197749,27532.7222222222,352120.0,0,49558.9,352609.0,0.0,50485.5714285714,352120.0,0.0,0,1272,167.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,41666.6666666667,32.0,82.0,0,0.0,0.0,0.0,7.0,14.0,0.0,0,0,0.0,MS_ONE_DRIVE
1228,0,263.2727272727,178,0,25.4285714286,2960.4290599723,17.3349782302,61080.1764705882,683109.0,0,103836.3,683109.0,0.0,59181.1666666667,354276.0,0.0,0,1228,161.7894736842,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,22346.3687150838,59.6666666667,173.0,0,0.0,0.0,0.0,3.0,6.0,0.0,0,0,0.0,MS_ONE_DRIVE
806,0,124.4,178,0,44.5,50.9363420836,0.5730338484,1847750.41176471,31059273.0,0,3490195.22222222,31059273.0,0.0,50180.2857142857,349998.0,0.0,0,806,84.2105263158,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,14652.0146520146,91.0,218.0,0,0.0,0.0,0.0,27.5,55.0,0.0,0,0,0.0,MS_ONE_DRIVE
412,0,117.7142857143,354,0,101.1428571429,44.0415112517,0.4024681185,2675797.23076923,34341098.0,0,74044.3333333333,442342.0,0.0,5797492.66666667,34341431.0,0.0,0,412,102.1333333333,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,23076.9230769231,65.0,120.0,10,0.0,0.0,0.0,10.0,10.0,10.0,0,0,0.0,MS_ONE_DRIVE
1272,0,271.4545454545,178,0,44.5,55.5180018118,0.3156319672,3344260.61111111,59841980.0,0,6019669.1,59841980.0,0.0,50542.1428571429,352815.0,0.0,0,1272,167.1,MS_ONE_DRIVE
1340,0,283.6363636364,178,0,44.5,57.8197502885,0.3160458157,3339881.44444444,59761248.0,1,6011786.6,59761248.0,1.0,50911.4285714286,354424.0,1.0,0,1340,173.8,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,10958.904109589,121.6666666667,323.0,15,0.0,0.0,0.0,21.0,27.0,15.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,9546.5393794749,139.6666666667,325.0,14,0.0,0.0,0.0,47.0,80.0,14.0,0,0,0.0,MS_ONE_DRIVE
1465,0,97.6666666667,5792,0,1685.9024390244,1210.9335813552,1.1932532654,850017.128571429,58576031.0,0,31902.3448275862,485903.0,0.0,1487518.575,58576938.0,0.0,0,5792,1000.7222222222,MS_ONE_DRIVE
1462,0,502.2352941176,812,0,195.4285714286,138.5248083507,0.3809002181,2712871.46666667,59354475.0,0,5086634.0,59354475.0,0.0,1694720.53846154,21062471.0,0.0,0,1462,352.3125,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,10714.2857142857,140.0,219.0,61,0.0,0.0,0.0,61.0,61.0,61.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,428571.428571429,3.5,7.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
415,0,138.3333333333,355,0,129.0909090909,91.1850197934,0.6809270959,1535339.90909091,28547120.0,0,475487.090909091,4561674.0,0.0,3377702.0,28547850.0,0.0,0,415,128.3333333333,MS_ONE_DRIVE
373,0,107.0,513,0,149.8181818182,83.8458021936,0.6577262791,1589497.90909091,34021495.0,0,86132.6363636364,440312.0,0.0,3496874.5,34022026.0,0.0,0,513,122.1666666667,MS_ONE_DRIVE
1434,0,159.3333333333,2896,0,1021.5238095238,402.9959501061,0.6462517292,1588105.28947368,59433461.0,0,3549882.41176471,59433461.0,0.0,43775.65,435357.0,0.0,0,2896,608.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,41237.1134020619,32.3333333333,82.0,1,0.0,0.0,0.0,7.5,14.0,1.0,0,0,0.0,MS_ONE_DRIVE
415,0,103.75,355,0,101.4285714286,48.0390116703,0.4679124513,2289805.64285714,31581275.0,0,68000.5714285714,475287.0,0.0,5342821.66666667,31581615.0,0.0,0,415,96.25,MS_ONE_DRIVE
1178,0,143.6363636364,2795,0,1135.1875,23028.141786741,41.0387557049,25025.7837837838,182748.0,0,44093.0476190476,221859.0,0.0,47881.8,191134.0,0.0,0,2795,546.7435897436,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,27272.7272727273,55.0,110.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
1093,0,149.5,2896,0,1215.375,24509.2898467132,39.3267264433,26154.5142857143,179071.0,0,48179.3684210526,217725.0,0.0,47488.6,185646.0,0.0,0,2896,606.3783783784,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,31250.0,48.0,95.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,8771.9298245614,171.0,342.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
1333,0,578.5,1109,0,554.5,355.2737512587,0.6244924438,1779222.66666667,15700985.0,0,3202600.8,15700985.0,0.0,35562.6666666667,106687.0,0.0,0,1333,638.3636363636,MS_ONE_DRIVE
0,0,0.0,357,0,142.8,4254.6345125941,35.7532311983,33563.4,165575.0,1,0.0,0.0,0.0,560.5,1715.0,1.0,0,357,102.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,2000000.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
214,0,38.2857142857,1448,0,994.2857142857,137.3104292624,0.3263967009,3153866.94117647,106313679.0,0,5361573.8,106313679.0,0.0,54589.0769230769,352426.0,0.0,0,1448,409.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,11.8106981304,169338.0,169338.0,169338,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
1272,0,271.6363636364,178,0,44.5,55.5408039136,0.3155727495,3344888.16666667,59853554.0,0,6020798.7,59853554.0,0.0,50487.4285714286,352252.0,0.0,0,1272,167.2,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,16806.7226890756,79.3333333333,235.0,1,0.0,0.0,0.0,1.5,2.0,1.0,0,0,0.0,MS_ONE_DRIVE
1602,0,400.5,1178,0,147.25,74.9517995958,0.273671564,3897616.0,58019232.0,0,63572.5714285714,444097.0,0.0,8351968.71428571,58019502.0,0.0,0,1602,257.7647058824,MS_ONE_DRIVE
1707,0,491.3846153846,889,0,192.6666666667,156.3457492383,0.4718345526,2197882.77777778,58072560.0,0,105856.25,598694.0,0.0,4238740.92857143,58072666.0,0.0,0,1707,319.9310344828,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,11152.4163568773,134.5,268.0,1,0.0,0.0,0.0,1.0,1.0,1.0,0,0,0.0,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,14851.4851485149,101.0,190.0,12,0.0,0.0,0.0,12.0,12.0,12.0,0,0,0.0,MS_ONE_DRIVE
7,0,3.5,7,0,2.8,0.3297004892,0.1036201538,10615695.5,31105286.0,139,21231391.0,31105286.0,13904379.0,26518447.0,46114194.0,13821080.0,0,7,3.5,MS_ONE_DRIVE
7,0,3.5,7,0,3.5,0.4083008456,0.1166573845,9351393.36363636,34224998.0,86,20573065.4,34224998.0,10786832.0,20553490.4,34315075.0,10689159.0,0,7,3.7692307692,MS_ONE_DRIVE
7,0,3.5,7,0,3.5,0.4207617808,0.1202176517,9074450.18181818,37194075.0,45,19963790.4,37194075.0,7810260.0,19945701.4,37284810.0,7719808.0,0,7,3.7692307692,MS_ONE_DRIVE
7,0,3.5,7,0,3.5,0.4344443537,0.1241269582,8788655.63636363,40418772.0,93,19335042.4,40418772.0,4577214.0,19316686.4,40508116.0,4485399.0,0,7,3.7692307692,MS_ONE_DRIVE
7,0,3.5,7,0,3.5,0.4493345211,0.1283812918,8497414.81818182,43888217.0,9,18694312.6,43888217.0,1097406.0,18676125.4,43979910.0,1006770.0,0,7,3.7692307692,MS_ONE_DRIVE
7,0,4.0,7,0,2.8,0.4589130653,0.1311180187,8320054.72727273,44900790.0,28,15253387.6666667,44991910.0,24310.0,22874066.0,44967506.0,266575.0,0,7,3.7692307692,MS_ONE_DRIVE
7,0,4.6666666667,0,0,0.0,3.008116543,0.8594618694,1551358.33333333,4563651.0,96,2326989.5,4563651.0,90328.0,0.0,0.0,0.0,0,7,4.2,MS_ONE_DRIVE
1093,0,176.2222222222,2920,0,710.4489795918,39771.0317705459,70.1521463939,14470.7121212121,186675.0,0,56180.4117647059,248451.0,0.0,18590.5416666667,186675.0,0.0,0,2920,558.5882352941,MS_ONE_DRIVE
1093,0,167.1,4332,0,716.2452830189,25088.8676691766,44.3427194114,22864.8333333333,861428.0,0,86645.6842105263,863443.0,0.0,30418.5961538462,861428.0,0.0,0,4332,558.1486486486,MS_ONE_DRIVE
6,6,6.0,0,0,0.0,4000000.0,666666.666666667,3.0,3.0,3,3.0,3.0,3.0,0.0,0.0,0.0,6,6,6.0,MS_ONE_DRIVE
1093,0,159.4285714286,2896,0,647.42,333.0971715202,0.6621097785,1531899.61428571,106300556.0,0,5361648.65,106300556.0,0.0,17976.9591836735,180743.0,0.0,0,2896,496.0972222222,MS_ONE_DRIVE
6,6,6.0,6,6,6.0,12889.3662728249,2148.2277121375,931.0,931.0,931,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6.0,MS_ONE_DRIVE
1333,0,256.6538461538,4380,0,629.9107142857,386.950452963,0.756411203,1338353.62962963,99173788.0,0,4336265.76,99173788.0,0.0,166918.890909091,8042511.0,0.0,0,4380,505.3975903614,MS_ONE_DRIVE
6,6,6.0,6,6,6.0,17366.1360347323,2894.3560057887,691.0,691.0,691,0.0,0.0,0.0,0.0,0.0,0.0,6,6,6.0,MS_ONE_DRIVE
1333,0,536.0,1109,6,330.4117647059,618.5119856758,1.5611105141,667260.041666667,15481246.0,0,2287635.57142857,15481246.0,0.0,1000865.875,15482142.0,0.0,0,1333,432.2307692308,MS_ONE_DRIVE
6,6,6.0,0,0,0.0,12000000.0,2000000.0,1.0,1.0,1,1.0,1.0,1.0,0.0,0.0,0.0,6,6,6.0,MS_ONE_DRIVE
1925,0,249.875,5237,0,815.1333333333,13287.319761295,25.3871748906,40702.9666666667,289413.0,0,81405.9333333333,289835.0,345.0,69345.1428571429,289413.0,0.0,0,5237,507.03125,MS_ONE_DRIVE
1589,0,316.8181818182,2843,0,534.3333333333,7652.0612319533,17.7829047524,58789.8636363636,867986.0,1,129337.7,881437.0,117.0,117379.090909091,867986.0,1.0,0,2843,412.375,MS_ONE_DRIVE
5381,2896,4007.75,0,0,0.0,58781.0387057978,29.3336853376,38960.5714285714,272112.0,2,151.3333333333,225.0,61.0,90896.0,272112.0,156.0,0,5381,2251.1111111111,MS_ONE_DRIVE
0,0,0.0,0,0,0.0,0.0,24096.3855421687,83.0,83.0,83,83.0,83.0,83.0,0.0,0.0,0.0,0,0,0.0,MS_ONE_DRIVE
7,0,4.2,7,0,2.8,0.3798281516,0.108522329,10238548.3333333,31943522.0,51,23036712.25,32027051.0,14126063.0,23036694.0,31943522.0,14209484.0,0,7,3.8181818182,MS_ONE_DRIVE
7,0,4.0,7,0,2.8,0.3875471933,0.1107277695,9852172.54545454,28683562.0,75,18062303.1666667,28772679.0,95282.0,23011002.75,28683562.0,17325237.0,0,7,3.7692307692,MS_ONE_DRIVE
7,0,4.0,7,0,2.8,0.3764825311,0.1075664374,10141723.7272727,25567709.0,44,18593152.8333333,25659382.0,89164.0,23029555.75,25567709.0,20417491.0,0,7,3.7692307692,MS_ONE_DRIVE
7,0,4.2,7,0,3.5,0.4077616676,0.1019404169,11444593.8333333,23570527.0,66,17166890.75,23570527.0,81976.0,22466650.0,22466650.0,22466650.0,0,7,4.375,MS_ONE_DRIVE
1970,0,811.1764705882,794,0,252.6363636364,242.6413444146,0.4890951226,2098397.10526316,59876399.0,0,4983693.125,59876399.0,2234.0,945835.619047619,13711503.0,0.0,0,1970,483.7,MS_ONE_DRIVE
1776,0,494.0,178,0,25.4285714286,152.7898840322,0.5882998835,1830568.23076923,22981060.0,0,3966231.16666667,22981060.0,0.0,136006.666666667,814780.0,0.0,0,1776,242.4,MS_ONE_DRIVE
